time,x,y,z
1669187189.997579, -30.160901, -4.648597, 1.203957
1669187190.101558, -30.134926, -4.704521, 1.282958
1669187190.201635, -30.117735, -4.749200, 1.252959
1669187190.299340, -30.055685, -4.794639, 1.277962
1669187190.399330, -29.993446, -4.828984, 1.308965
1669187190.506022, -29.921672, -4.830201, 1.342967
1669187190.600322, -29.867465, -4.808927, 1.295969
1669187190.700323, -29.831954, -4.831722, 1.296971
1669187190.800318, -29.779064, -4.888103, 1.380973
1669187190.899311, -29.780004, -4.943570, 1.384974
1669187191.000319, -29.781133, -5.010131, 1.389974
1669187191.100309, -29.746374, -5.077301, 1.396976
1669187191.200308, -29.729183, -5.121979, 1.351978
1669187191.300303, -29.730124, -5.177446, 1.324978
1669187191.400301, -29.704337, -5.244464, 1.322980
1669187191.505368, -29.651635, -5.311938, 1.359982
1669187191.601672, -29.590149, -5.390657, 1.414986
1669187191.701511, -29.528099, -5.436096, 1.475988
1669187191.797509, -29.484180, -5.492324, 1.517990
1669187191.900333, -29.440262, -5.548552, 1.569993
1669187192.001227, -29.395967, -5.582593, 1.594995
1669187192.100281, -29.369804, -5.627424, 1.522996
1669187192.201067, -29.352801, -5.683195, 1.471997
1669187192.300277, -29.335986, -5.750061, 1.440999
1669187192.400274, -29.328331, -5.827867, 1.390000
1669187192.506458, -29.302733, -5.905978, 1.420002
1669187192.600270, -29.258626, -5.951113, 1.436004
1669187192.697630, -29.223491, -5.996095, 1.496005
1669187192.801614, -29.188356, -6.041078, 1.527007
1669187192.901489, -29.144438, -6.097306, 1.515009
1669187193.001542, -29.092112, -6.186967, 1.548012
1669187193.101510, -29.048382, -6.254289, 1.593015
1669187193.201022, -29.013247, -6.299271, 1.589016
1669187193.299254, -28.996432, -6.366136, 1.637018
1669187193.399255, -28.979617, -6.433002, 1.668019
1669187193.506439, -28.935887, -6.500323, 1.761021
1669187193.597493, -28.909724, -6.545154, 1.838023
1669187193.700268, -28.900564, -6.534212, 1.912023
1669187193.801769, -28.882808, -6.545610, 2.091024
1669187193.903169, -28.874213, -6.567949, 2.200024
1669187194.000236, -28.865805, -6.601382, 2.188025
1669187194.100235, -28.867122, -6.679036, 2.225026
1669187194.200232, -28.878351, -6.812006, 2.219027
1669187194.300232, -28.880984, -6.967315, 2.219028
1669187194.401289, -28.847354, -7.101046, 2.274031
1669187194.503398, -28.804376, -7.212741, 2.307034
1669187194.601444, -28.769994, -7.302098, 2.374036
1669187194.701448, -28.771123, -7.368659, 2.310037
1669187194.801441, -28.816358, -7.390085, 2.227035
1669187194.902223, -28.870565, -7.411360, 2.156034
1669187195.002415, -28.943092, -7.454517, 2.129031
1669187195.102275, -28.979731, -7.498282, 2.148031
1669187195.201925, -29.069261, -7.485667, 2.187027
1669187195.300209, -29.140847, -7.473357, 2.280024
1669187195.398232, -29.176735, -7.472748, 2.391023
1669187195.505900, -29.202521, -7.405731, 2.468021
1669187195.601732, -29.191669, -7.294948, 2.542021
1669187195.700201, -29.125856, -7.118517, 2.596021
1669187195.802316, -29.042477, -6.964577, 2.654022
1669187195.902708, -29.022088, -6.820666, 2.654022
1669187196.002220, -28.957028, -6.688608, 2.683023
1669187196.102613, -28.920012, -6.622656, 2.706023
1669187196.201251, -28.892532, -6.589832, 2.728024
1669187196.297517, -28.865053, -6.557008, 2.655024
1669187196.401434, -28.828413, -6.513242, 2.574025
1669187196.505401, -28.792150, -6.491664, 2.508026
1669187196.601421, -28.774018, -6.480874, 2.477027
1669187196.701428, -28.764670, -6.458840, 2.377027
1669187196.801245, -28.764482, -6.447746, 2.326027
1669187196.902205, -28.746350, -6.436957, 2.290027
1669187197.000171, -28.719623, -6.448507, 2.215029
1669187197.102229, -28.710463, -6.437565, 2.118029
1669187197.197505, -28.710463, -6.437565, 2.116029
1669187197.300163, -28.701303, -6.426624, 2.175029
1669187197.401754, -28.701303, -6.426624, 2.160029
1669187197.506950, -28.692520, -6.437870, 2.111029
1669187197.602646, -28.701491, -6.437717, 2.071029
1669187197.704148, -28.692708, -6.448963, 2.051030
1669187197.804144, -28.683924, -6.460209, 2.080030
1669187197.905204, -28.683736, -6.449115, 2.000030
1669187198.005467, -28.674388, -6.427080, 1.879030
1669187198.101505, -28.665228, -6.416139, 1.826030
1669187198.205354, -28.656444, -6.427385, 1.842031
1669187198.305413, -28.638313, -6.416595, 1.784031
1669187198.403129, -28.629341, -6.416747, 1.785032
1669187198.509200, -28.620369, -6.416900, 1.755032
1669187198.605484, -28.619993, -6.394713, 1.665032
1669187198.705442, -28.629341, -6.416747, 1.663032
1669187198.805361, -28.629341, -6.416747, 1.623032
1669187198.904113, -28.647096, -6.405350, 1.553031
1669187199.000111, -28.682983, -6.404741, 1.506029
1669187199.105171, -28.709899, -6.404285, 1.478028
1669187199.205468, -28.737002, -6.414922, 1.480028
1669187199.303816, -28.764106, -6.425559, 1.477027
1669187199.403100, -28.799805, -6.413857, 1.427025
1669187199.509326, -28.835316, -6.391062, 1.372024
1669187199.603097, -28.853636, -6.412944, 1.356023
1669187199.703094, -28.898495, -6.412184, 1.294022
1669187199.825512, -28.934570, -6.422669, 1.262021
1669187199.900089, -28.943918, -6.444704, 1.270020
1669187200.004082, -28.943918, -6.444704, 1.257020
1669187200.104091, -28.952890, -6.444551, 1.217020
1669187200.204077, -28.944106, -6.455797, 1.238021
1669187200.303084, -28.917191, -6.456253, 1.243022
1669187200.405400, -28.890087, -6.445616, 1.209022
1669187200.509285, -28.881303, -6.456862, 1.231023
1669187200.603273, -28.881492, -6.467955, 1.258023
1669187200.705283, -28.908595, -6.478593, 1.265022
1669187200.800060, -28.944482, -6.477984, 1.206021
1669187200.904055, -28.935887, -6.500323, 1.218021
1669187201.004107, -28.917943, -6.500627, 1.207022
1669187201.104050, -28.908971, -6.500780, 1.175022
1669187201.204048, -28.909159, -6.511873, 1.213022
1669187201.304070, -28.936075, -6.511417, 1.236021
1669187201.405613, -28.963366, -6.533147, 1.298021
1669187201.509100, -28.999254, -6.532539, 1.264019
1669187201.605402, -28.999630, -6.554726, 1.320020
1669187201.701263, -29.044677, -6.565059, 1.351018
1669187201.803032, -29.071592, -6.564602, 1.399017
1669187201.905277, -29.053649, -6.564907, 1.447018
1669187202.004101, -29.044677, -6.565059, 1.492018
1669187202.104023, -29.053649, -6.564907, 1.500018
1669187202.204141, -29.062432, -6.553661, 1.452017
1669187202.302051, -29.044301, -6.542872, 1.391018
1669187202.403008, -28.973091, -6.577369, 1.441021
1669187202.510014, -28.928608, -6.600317, 1.511023
1669187202.599004, -28.866370, -6.634662, 1.596025
1669187202.703003, -28.813103, -6.668856, 1.590028
1669187202.802999, -28.777592, -6.691651, 1.600029
1669187202.903995, -28.760025, -6.714142, 1.579030
1669187203.002024, -28.742269, -6.725540, 1.560031
1669187203.105592, -28.724326, -6.725844, 1.564031
1669187203.201681, -28.697222, -6.715207, 1.557032
1669187203.301048, -28.705630, -6.681775, 1.501032
1669187203.402985, -28.678150, -6.648950, 1.492032
1669187203.503247, -28.633103, -6.638618, 1.538034
1669187203.602975, -28.579084, -6.628437, 1.573036
1669187203.702978, -28.516469, -6.640595, 1.638038
1669187203.802176, -28.480582, -6.641204, 1.613039
1669187203.902172, -28.471422, -6.630262, 1.576040
1669187204.002972, -28.426563, -6.631023, 1.582041
1669187204.101990, -28.345817, -6.632392, 1.581044
1669187204.201475, -28.255911, -6.622820, 1.550047
1669187204.302963, -28.201704, -6.601546, 1.488049
1669187204.398961, -28.165629, -6.591061, 1.448050
1669187204.509535, -28.093855, -6.592278, 1.456053
1669187204.605608, -28.057779, -6.581793, 1.466054
1669187204.701984, -28.048431, -6.559758, 1.430054
1669187204.802415, -28.011980, -6.527086, 1.407055
1669187204.903950, -27.984688, -6.505355, 1.398056
1669187205.003265, -27.948801, -6.505964, 1.426057
1669187205.102950, -27.912914, -6.506572, 1.471058
1669187205.203551, -27.876839, -6.496087, 1.486060
1669187205.299104, -27.867679, -6.485146, 1.431060
1669187205.401160, -27.849735, -6.485450, 1.427061
1669187205.509935, -27.814036, -6.497152, 1.425062
1669187205.604004, -27.814036, -6.497152, 1.435062
1669187205.705986, -27.822820, -6.485906, 1.441062
1669187205.805134, -27.832168, -6.507941, 1.502061
1669187205.905935, -27.832732, -6.541222, 1.510062
1669187206.005255, -27.833296, -6.574502, 1.508062
1669187206.102912, -27.851428, -6.585291, 1.420062
1669187206.198942, -27.851616, -6.596385, 1.418062
1669187206.300772, -27.843397, -6.640911, 1.479062
1669187206.401959, -27.853121, -6.685133, 1.536063
1669187206.507908, -27.853685, -6.718414, 1.636063
1669187206.601957, -27.872193, -6.751390, 1.711063
1669187206.702897, -27.890513, -6.773273, 1.737062
1669187206.800957, -27.863409, -6.762635, 1.717063
1669187206.901931, -27.836306, -6.751998, 1.645064
1669187207.003885, -27.818362, -6.752303, 1.634065
1669187207.098306, -27.817986, -6.730116, 1.598064
1669187207.202168, -27.799854, -6.719326, 1.614065
1669187207.301889, -27.799478, -6.697139, 1.583065
1669187207.400939, -27.763591, -6.697748, 1.635066
1669187207.507875, -27.718356, -6.676321, 1.558067
1669187207.602873, -27.682469, -6.676930, 1.488069
1669187207.701112, -27.628638, -6.677843, 1.471071
1669187207.801156, -27.593127, -6.700638, 1.488072
1669187207.902867, -27.566776, -6.734375, 1.517073
1669187207.998019, -27.567528, -6.778749, 1.546074
1669187208.101888, -27.567905, -6.800936, 1.567074
1669187208.201894, -27.567528, -6.778749, 1.613074
1669187208.299857, -27.566776, -6.734375, 1.572073
1669187208.398861, -27.566588, -6.723282, 1.585073
1669187208.506857, -27.566400, -6.712188, 1.638073
1669187208.599852, -27.539296, -6.701551, 1.701074
1669187208.699848, -27.512005, -6.679820, 1.665075
1669187208.799853, -27.457798, -6.658546, 1.571077
1669187208.899865, -27.421722, -6.648061, 1.471078
1669187208.999851, -27.403967, -6.659459, 1.445079
1669187209.103153, -27.386211, -6.670857, 1.442079
1669187209.200898, -27.368268, -6.671161, 1.454080
1669187209.301222, -27.368644, -6.693348, 1.460080
1669187209.401051, -27.396124, -6.726172, 1.446080
1669187209.505080, -27.396688, -6.759452, 1.400080
1669187209.601078, -27.396688, -6.759452, 1.266080
1669187209.701999, -27.378556, -6.748663, 1.169080
1669187209.798031, -27.378744, -6.759757, 1.067081
1669187209.901845, -27.360801, -6.760061, 0.935081
1669187210.001854, -27.360801, -6.760061, 0.814081
1669187210.101099, -27.360613, -6.748967, 0.658081
1669187210.201406, -27.342669, -6.749272, 0.493082
1669187210.302007, -27.324537, -6.738482, 0.335082
1669187210.399808, -27.315942, -6.760822, 0.252083
1669187210.509487, -27.306782, -6.749880, 0.181083
1669187210.602632, -27.279867, -6.750337, 0.140084
1669187210.698200, -27.253515, -6.784073, 0.185085
1669187210.799801, -27.209409, -6.829208, 0.262087
1669187210.900861, -27.174274, -6.874191, 0.347089
1669187210.998803, -27.147735, -6.896834, 0.363090
1669187211.099014, -27.121008, -6.908384, 0.435092
1669187211.198797, -27.112976, -6.964003, 0.522092
1669187211.298815, -27.113729, -7.008377, 0.555093
1669187211.398793, -27.132613, -7.063541, 0.642093
1669187211.504224, -27.150933, -7.085423, 0.626092
1669187211.598782, -27.178412, -7.118248, 0.605092
1669187211.699785, -27.187760, -7.140283, 0.641092
1669187211.801023, -27.187760, -7.140283, 0.607092
1669187211.899773, -27.188137, -7.162470, 0.645092
1669187211.998768, -27.188701, -7.195750, 0.647092
1669187212.099769, -27.179917, -7.206996, 0.563093
1669187212.201448, -27.189077, -7.217937, 0.483092
1669187212.297827, -27.198049, -7.217785, 0.454092
1669187212.399757, -27.224964, -7.217329, 0.433091
1669187212.502316, -27.279359, -7.249696, 0.474090
1669187212.599754, -27.324783, -7.282216, 0.505088
1669187212.700822, -27.379178, -7.314584, 0.520087
1669187212.799366, -27.406093, -7.314128, 0.437086
1669187212.901005, -27.424037, -7.313823, 0.379085
1669187213.000963, -27.405529, -7.280847, 0.266085
1669187213.098744, -27.396369, -7.269906, 0.148085
1669187213.197742, -27.396181, -7.258812, 0.019085
1669187213.298738, -27.387021, -7.247871, -0.026914
1669187213.396508, -27.377673, -7.225836, -0.101914
1669187213.505930, -27.359165, -7.192860, -0.222914
1669187213.599743, -27.331497, -7.148942, -0.326913
1669187213.697786, -27.312989, -7.115966, -0.381913
1669187213.798728, -27.312425, -7.082685, -0.483913
1669187213.898725, -27.302701, -7.038463, -0.613914
1669187213.997775, -27.302136, -7.005183, -0.698914
1669187214.095723, -27.301760, -6.982996, -0.765914
1669187214.198180, -27.256149, -6.939382, -0.938913
1669187214.292969, -27.264180, -6.883763, -1.048914
1669187214.395855, -27.254268, -6.828447, -1.108914
1669187214.501855, -27.244732, -6.795319, -1.234914
1669187214.595706, -27.261923, -6.750641, -1.399915
1669187214.697737, -27.279490, -6.728150, -1.500916
1669187214.824980, -27.287898, -6.694717, -1.595917
1669187214.898699, -27.287710, -6.683623, -1.628917
1669187214.998695, -27.314437, -6.672074, -1.681918
1669187215.100757, -27.295929, -6.639097, -1.776918
1669187215.197751, -27.295929, -6.639097, -1.819918
1669187215.299685, -27.277609, -6.617215, -1.862917
1669187215.399684, -27.250130, -6.584390, -1.981917
1669187215.506092, -27.231810, -6.562508, -2.058916
1669187215.599690, -27.213302, -6.529531, -2.137916
1669187215.700743, -27.212738, -6.496251, -2.320916
1669187215.801016, -27.221709, -6.496099, -2.453917
1669187215.900925, -27.239653, -6.495794, -2.605917
1669187216.000940, -27.239841, -6.506888, -2.687917
1669187216.097717, -27.239653, -6.495794, -2.799917
1669187216.200727, -27.248625, -6.495642, -2.959918
1669187216.300738, -27.248437, -6.484549, -3.078918
1669187216.401021, -27.239277, -6.473607, -3.189917
1669187216.505788, -27.248061, -6.462362, -3.335918
1669187216.601678, -27.230117, -6.462666, -3.425917
1669187216.699677, -27.220957, -6.451725, -3.452917
1669187216.799652, -27.229741, -6.440479, -3.464917
1669187216.901392, -27.247496, -6.429081, -3.507918
1669187216.997765, -27.238336, -6.418140, -3.568918
1669187217.099643, -27.256280, -6.417836, -3.622919
1669187217.202099, -27.256092, -6.406742, -3.669919
1669187217.299637, -27.274035, -6.406438, -3.631919
1669187217.400694, -27.282631, -6.384099, -3.650920
1669187217.506885, -27.291227, -6.361760, -3.712921
1669187217.600960, -27.290662, -6.328479, -3.741921
1669187217.700838, -27.317202, -6.305836, -3.721922
1669187217.802752, -27.316825, -6.283649, -3.728922
1669187217.898625, -27.298317, -6.250673, -3.856922
1669187218.000688, -27.307101, -6.239427, -3.868922
1669187218.101653, -27.315885, -6.228181, -3.919923
1669187218.202648, -27.324292, -6.194749, -4.017924
1669187218.301713, -27.350831, -6.172105, -4.108925
1669187218.402611, -27.368399, -6.149614, -4.187926
1669187218.507650, -27.368023, -6.127427, -4.328926
1669187218.601776, -27.358675, -6.105392, -4.467926
1669187218.702816, -27.349327, -6.083357, -4.567926
1669187218.798881, -27.366894, -6.060866, -4.651927
1669187218.902806, -27.393621, -6.049316, -4.696928
1669187219.004849, -27.429320, -6.037614, -4.712929
1669187219.105636, -27.428944, -6.015427, -4.912929
1669187219.202594, -27.392493, -5.982755, -5.050928
1669187219.302588, -27.382957, -5.949627, -5.246928
1669187219.401620, -27.382392, -5.916346, -5.377929
1669187219.508852, -27.391176, -5.905101, -5.464929
1669187219.603587, -27.426875, -5.893399, -5.571931
1669187219.700868, -27.444631, -5.882001, -5.693931
1669187219.803575, -27.462198, -5.859510, -5.823932
1669187219.905604, -27.480142, -5.859205, -5.905933
1669187220.003573, -27.506869, -5.847655, -5.976934
1669187220.102132, -27.533596, -5.836106, -6.044935
1669187220.201607, -27.551352, -5.824708, -6.150936
1669187220.300917, -27.541816, -5.791579, -6.301936
1669187220.401739, -27.541627, -5.780486, -6.349936
1669187220.509587, -27.532468, -5.769545, -6.403936
1669187220.599509, -27.550411, -5.769240, -6.392936
1669187220.702552, -27.568543, -5.780030, -6.394937
1669187220.804788, -27.577515, -5.779877, -6.407937
1669187220.902550, -27.595082, -5.757386, -6.442938
1669187221.002546, -27.612649, -5.734895, -6.491939
1669187221.104870, -27.612273, -5.712708, -6.529939
1669187221.202544, -27.621057, -5.701462, -6.593940
1669187221.302543, -27.639000, -5.701158, -6.587940
1669187221.404758, -27.656944, -5.700854, -6.610941
1669187221.504796, -27.692643, -5.689152, -6.651942
1669187221.604592, -27.719370, -5.677602, -6.731944
1669187221.704883, -27.736750, -5.644017, -6.785945
1669187221.803527, -27.727214, -5.610889, -6.884945
1669187221.903526, -27.708706, -5.577913, -6.936944
1669187222.003527, -27.726461, -5.566515, -7.008945
1669187222.103520, -27.735245, -5.555269, -7.076945
1669187222.204578, -27.753188, -5.554965, -7.082946
1669187222.304868, -27.762160, -5.554813, -7.105946
1669187222.400760, -27.780104, -5.554509, -7.123947
1669187222.509704, -27.807207, -5.565146, -7.155948
1669187222.604739, -27.852443, -5.586572, -7.132949
1669187222.704572, -27.879358, -5.586116, -7.161950
1669187222.804566, -27.906461, -5.596753, -7.172951
1669187222.904897, -27.906273, -5.585659, -7.225951
1669187223.003499, -27.906273, -5.585659, -7.276951
1669187223.102498, -27.915245, -5.585507, -7.299952
1669187223.203498, -27.915245, -5.585507, -7.367952
1669187223.298497, -27.897113, -5.574718, -7.415951
1669187223.402491, -27.887953, -5.563777, -7.472951
1669187223.510023, -27.887953, -5.563777, -7.536951
1669187223.603486, -27.896737, -5.552531, -7.630951
1669187223.703485, -27.887577, -5.541589, -7.718951
1669187223.805655, -27.905709, -5.552379, -7.762952
1669187223.904540, -27.914493, -5.541133, -7.794952
1669187224.004824, -27.959916, -5.573653, -7.784953
1669187224.104889, -27.996179, -5.595231, -7.765954
1669187224.200693, -28.023283, -5.605869, -7.817955
1669187224.302615, -28.032255, -5.605716, -7.875956
1669187224.403468, -28.041226, -5.605564, -7.889956
1669187224.508527, -28.050386, -5.616506, -7.909956
1669187224.603461, -28.059358, -5.616354, -7.963957
1669187224.705569, -28.059358, -5.616354, -8.023957
1669187224.803455, -28.077114, -5.604956, -8.095957
1669187224.904692, -28.076925, -5.593862, -8.150957
1669187225.004677, -28.103841, -5.593406, -8.191958
1669187225.100511, -28.139728, -5.592797, -8.232960
1669187225.204802, -28.175615, -5.592189, -8.292961
1669187225.304233, -28.229634, -5.602370, -8.339963
1669187225.403447, -28.274681, -5.612703, -8.364964
1669187225.510438, -28.274681, -5.612703, -8.475964
1669187225.604739, -28.265521, -5.601761, -8.541964
1669187225.703443, -28.265333, -5.590668, -8.608964
1669187225.805160, -28.256173, -5.579726, -8.643964
1669187225.903436, -28.238042, -5.568937, -8.728964
1669187225.999430, -28.237853, -5.557844, -8.829964
1669187226.101465, -28.237853, -5.557844, -8.908964
1669187226.201635, -28.246825, -5.557691, -9.001964
1669187226.300492, -28.246637, -5.546598, -9.112964
1669187226.403015, -28.246825, -5.557691, -9.232964
1669187226.508638, -28.282712, -5.557083, -9.280965
1669187226.604634, -28.291684, -5.556931, -9.318966
1669187226.704669, -28.282712, -5.557083, -9.413965
1669187226.804704, -28.264581, -5.546294, -9.489965
1669187226.898411, -28.264393, -5.535200, -9.549965
1669187227.001431, -28.273364, -5.535048, -9.636965
1669187227.103415, -28.273176, -5.523955, -9.710965
1669187227.202402, -28.273364, -5.535048, -9.771965
1669187227.302412, -28.255421, -5.535352, -9.844964
1669187227.402399, -28.255233, -5.524259, -9.941965
1669187227.506399, -28.227941, -5.502528, -10.076964
1669187227.607392, -28.209809, -5.491739, -10.148963
1669187227.703393, -28.209621, -5.480645, -10.260963
1669187227.798388, -28.200650, -5.480798, -10.373963
1669187227.902387, -28.209621, -5.480645, -10.438963
1669187228.004600, -28.209621, -5.480645, -10.499963
1669187228.101534, -28.218781, -5.491587, -10.537964
1669187228.201405, -28.227941, -5.502528, -10.560964
1669187228.302366, -28.218969, -5.502680, -10.579964
1669187228.401389, -28.201214, -5.514078, -10.620963
1669187228.508609, -28.201214, -5.514078, -10.666963
1669187228.603359, -28.219346, -5.524867, -10.714963
1669187228.699357, -28.219346, -5.524867, -10.783963
1669187228.803380, -28.228317, -5.524715, -10.811964
1669187228.906348, -28.228317, -5.524715, -10.860964
1669187229.002348, -28.219346, -5.524867, -10.922963
1669187229.103933, -28.201590, -5.536265, -10.955963
1669187229.203342, -28.201590, -5.536265, -11.003963
1669187229.301515, -28.201590, -5.536265, -11.083963
1669187229.401388, -28.210562, -5.536113, -11.160963
1669187229.505363, -28.210750, -5.547206, -11.236963
1669187229.598333, -28.210562, -5.536113, -11.310963
1669187229.701365, -28.219346, -5.524867, -11.405963
1669187229.826318, -28.246261, -5.524411, -11.491964
1669187229.901473, -28.282336, -5.534896, -11.526965
1669187230.001356, -28.318600, -5.556474, -11.529967
1669187230.105068, -28.318411, -5.545381, -11.580967
1669187230.202310, -28.336543, -5.556170, -11.594967
1669187230.300535, -28.354675, -5.566959, -11.608968
1669187230.401497, -28.363647, -5.566807, -11.654968
1669187230.503301, -28.372618, -5.566655, -11.678968
1669187230.601810, -28.390750, -5.577444, -11.707969
1669187230.703296, -28.390374, -5.555257, -11.778969
1669187230.801759, -28.381214, -5.544316, -11.800969
1669187230.903291, -28.372242, -5.544468, -11.786969
1669187231.002926, -28.372242, -5.544468, -11.783969
1669187231.102288, -28.381214, -5.544316, -11.777969
1669187231.202427, -28.381402, -5.555410, -11.738969
1669187231.302284, -28.381214, -5.544316, -11.759969
1669187231.398286, -28.372054, -5.533375, -11.781969
1669187231.506277, -28.344951, -5.522738, -11.812968
1669187231.604045, -28.317659, -5.501007, -11.863967
1669187231.701426, -28.308499, -5.490066, -11.898967
1669187231.801320, -28.326443, -5.489761, -11.917968
1669187231.903262, -28.344574, -5.500551, -11.920968
1669187232.001282, -28.362894, -5.522433, -11.897969
1669187232.102260, -28.372054, -5.533375, -11.903969
1669187232.202284, -28.381026, -5.533223, -11.931969
1669187232.298254, -28.381026, -5.533223, -11.939969
1669187232.402130, -28.407941, -5.532766, -11.996970
1669187232.507250, -28.407941, -5.532766, -11.998970
1669187232.601712, -28.416725, -5.521521, -11.997970
1669187232.701252, -28.416725, -5.521521, -11.962970
1669187232.802242, -28.434669, -5.521216, -11.950971
1669187232.900566, -28.425509, -5.510275, -11.916971
1669187233.000590, -28.425697, -5.521368, -11.842971
1669187233.100443, -28.425509, -5.510275, -11.837971
1669187233.198240, -28.425321, -5.499181, -11.852971
1669187233.300452, -28.452800, -5.532006, -11.855972
1669187233.400286, -28.444017, -5.543251, -11.840971
1669187233.506218, -28.435045, -5.543403, -11.833971
1669187233.601262, -28.443829, -5.532158, -11.843971
1669187233.701319, -28.416537, -5.510427, -11.827971
1669187233.800723, -28.398405, -5.499638, -11.814970
1669187233.900442, -28.316907, -5.456633, -11.800968
1669187234.000600, -28.208305, -5.402991, -11.752964
1669187234.098030, -28.099138, -5.316068, -11.727961
1669187234.201479, -27.989784, -5.218052, -11.700958
1669187234.301251, -27.925853, -5.152556, -11.722957
1669187234.399192, -27.862110, -5.098154, -11.828955
1669187234.507190, -27.816686, -5.065634, -11.945954
1669187234.600251, -27.771075, -5.022020, -12.045953
1669187234.700517, -27.734624, -4.989348, -12.141952
1669187234.800418, -27.671257, -4.957133, -12.214950
1669187234.900438, -27.635181, -4.946648, -12.346948
1669187234.998185, -27.590699, -4.969595, -12.394947
1669187235.100427, -27.563783, -4.970052, -12.482946
1669187235.200241, -27.537056, -4.981602, -12.522944
1669187235.299171, -27.500793, -4.960023, -12.558943
1669187235.398172, -27.491256, -4.926895, -12.548943
1669187235.504740, -27.454805, -4.894223, -12.600942
1669187235.599180, -27.418730, -4.883738, -12.592941
1669187235.699156, -27.445081, -4.850001, -12.678943
1669187235.799181, -27.390498, -4.806540, -12.756941
1669187235.899148, -27.336291, -4.785265, -12.796939
1669187235.999165, -27.263764, -4.742108, -12.930937
1669187236.099146, -27.227501, -4.720530, -13.002936
1669187236.199144, -27.128058, -4.677829, -13.044933
1669187236.299141, -27.048253, -4.734666, -13.117929
1669187236.400199, -27.076485, -4.811864, -13.221930
1669187236.506135, -27.095557, -4.878121, -13.374930
1669187236.600354, -27.052015, -4.956536, -13.486927
1669187236.700354, -27.008661, -5.046045, -13.576925
1669187236.796394, -26.991469, -5.090723, -13.717923
1669187236.898128, -27.000817, -5.112758, -13.833924
1669187236.997288, -26.973714, -5.102121, -13.942923
1669187237.096530, -27.009789, -5.112606, -14.100924
1669187237.199111, -27.028297, -5.145582, -14.300924
1669187237.297154, -27.083068, -5.200137, -14.489926
1669187237.397138, -27.083821, -5.244511, -14.612925
1669187237.502110, -27.147000, -5.265633, -14.807927
1669187237.598115, -27.245877, -5.275053, -14.978931
1669187237.695102, -27.335972, -5.295719, -15.128934
1669187237.795098, -27.389802, -5.294806, -15.216936
1669187237.897356, -27.461577, -5.293589, -15.234938
1669187237.995095, -27.541758, -5.258939, -15.258942
1669187238.095093, -27.568110, -5.225202, -15.234943
1669187238.196151, -27.575953, -5.158489, -15.255944
1669187238.294778, -27.574636, -5.080835, -15.358945
1669187238.394092, -27.546780, -5.025824, -15.415944
1669187238.500345, -27.536492, -4.948321, -15.482945
1669187238.594081, -27.526015, -4.859725, -15.544945
1669187238.695525, -27.460767, -4.716575, -15.562945
1669187238.797227, -27.430842, -4.539535, -15.686945
1669187238.899071, -27.455688, -4.417050, -15.756948
1669187238.995071, -27.489883, -4.316600, -15.837950
1669187239.096285, -27.506510, -4.238641, -15.777951
1669187239.195102, -27.541268, -4.171472, -15.724953
1669187239.294092, -27.567243, -4.115548, -15.641955
1669187239.395067, -27.610597, -4.026039, -15.723958
1669187239.497094, -27.645544, -3.969963, -15.781959
1669187239.596292, -27.690215, -3.958109, -15.782961
1669187239.695049, -27.708535, -3.979992, -15.771962
1669187239.795044, -27.744045, -3.957196, -15.785963
1669187239.900102, -27.743105, -3.901729, -15.785964
1669187239.995044, -27.751324, -3.857203, -15.828964
1669187240.095039, -27.785707, -3.767846, -15.910967
1669187240.195035, -27.749255, -3.735174, -15.831966
1669187240.295035, -27.721964, -3.713443, -15.651965
1669187240.393269, -27.730371, -3.680011, -15.531966
1669187240.596089, -27.763625, -3.524093, -15.444969
1669187240.696396, -27.699318, -3.436410, -15.472967
1669187240.796277, -27.680245, -3.370153, -15.537967
1669187240.896273, -27.660797, -3.281710, -15.567967
1669187240.996269, -27.677612, -3.214844, -15.510969
1669187241.095899, -27.686019, -3.181412, -15.460969
1669187241.195014, -27.694051, -3.125792, -15.509970
1669187241.293058, -27.702646, -3.103453, -15.424971
1669187241.396254, -27.720214, -3.080962, -15.345972
1669187241.501034, -27.710489, -3.036740, -15.349972
1669187241.596279, -27.665066, -3.004220, -15.268971
1669187241.695006, -27.628615, -2.971548, -15.122970
1669187241.796070, -27.600571, -2.905443, -14.966969
1669187241.898988, -27.599630, -2.849976, -14.804970
1669187241.994991, -27.598502, -2.783415, -14.744971
1669187242.097435, -27.606345, -2.716702, -14.663972
1669187242.193475, -27.623348, -2.660930, -14.636973
1669187242.296043, -27.577360, -2.595129, -14.485972
1669187242.396348, -27.513429, -2.529633, -14.365970
1669187242.500319, -27.440150, -2.442102, -14.246969
1669187242.596235, -27.403134, -2.376150, -14.440968
1669187242.697980, -27.402006, -2.309589, -14.616969
1669187242.796979, -27.346106, -2.188473, -14.548968
1669187242.897140, -27.299178, -2.067205, -14.476967
1669187242.996296, -27.225146, -1.935300, -14.518966
1669187243.095000, -27.178218, -1.814032, -14.415966
1669187243.196183, -27.131102, -1.681671, -14.467966
1669187243.297956, -27.093146, -1.560251, -14.540966
1669187243.396963, -27.073509, -1.460713, -14.519966
1669187243.503736, -27.054061, -1.372270, -14.239966
1669187243.599728, -26.998537, -1.273341, -14.188965
1669187243.697948, -26.924882, -1.163623, -14.184964
1669187243.797945, -26.896650, -1.086425, -14.243964
